index,x,y,yaw,s
323,-0.6959263489895473,7.020058670171439,-1.9703426643758535,9.975100222788342
324,-0.7070519868885484,6.994988549685516,-1.9728341554419484,10.002528142137763
325,-0.7168693270919982,6.970803951116733,-1.9033282802863618,10.028629386870598
326,-0.7243884642499484,6.94478973945929,-1.837976622799973,10.055708467943603
327,-0.7312159756036625,6.918391280813571,-1.775941822618846,10.082975545714326
328,-0.7357288165457413,6.890287840176595,-1.723820074276556,10.111439015443167
329,-0.7399716046898521,6.861621132909524,-1.7536557163063347,10.140417996736026
330,-0.7458573581390142,6.835516805801691,-1.7550835032937742,10.167177630280172
331,-0.7497908779187575,6.808943236527673,-1.697216857938434,10.194040749269199
332,-0.7527258856978298,6.781475763815942,-1.6491108878081138,10.221664585495056
333,-0.7541118914526159,6.753880984674831,-1.591575650771742,10.249294150236452
334,-0.7538809375162668,6.725897171747072,-1.5540440382191392,10.277278916193957
335,-0.7531780878143505,6.698144344367538,-1.5243005859781293,10.305040642099627
336,-0.7512650150624626,6.6696761705239,-1.4433903917205173,10.333573023166508
337,-0.7459356537655542,6.641606911329174,-1.412492838445917,10.362143732005698
338,-0.7423642664930583,6.613920777856736,-1.3963980208220892,10.390059261621019
339,-0.7363530003420575,6.587218169351893,-1.3719519442103112,10.417430133395612
340,-0.7317310652349087,6.561152437325132,-1.3486341375377147,10.443902471226366
341,-0.7244027164012337,6.534315252854501,-1.2976884250944567,10.471722233391752
342,-0.7168798553841017,6.508132659250622,-1.2534191769787815,10.498964143121228
343,-0.7069228851047468,6.481101126946076,-1.172330092389243,10.527771173441543
344,-0.6949429363538845,6.456024286893368,-1.1532312961098583,10.555562666368381
345,-0.6852233140520343,6.432190230036133,-1.1263270962927052,10.58130238905462
346,-0.6719961800666056,6.407842307692909,-1.0393980031868186,10.609011203462678
347,-0.6571836213129663,6.384487202397346,-1.0286989533040876,10.636667538002833
348,-0.6437881828502652,6.361007280672133,-1.0043713819938445,10.66369982417752
349,-0.6284243396654667,6.339263671548936,-0.983090800686754,10.690323727255574
350,-0.6143274582153142,6.31678773665887,-0.94932333582509,10.716854647250969
351,-0.5965023917001919,6.294688354489476,-0.8792565052989059,10.745246823788484
352,-0.5790600296345207,6.274190525848023,-0.8588921360049099,10.772161447572671
353,-0.5620297533796013,6.254736062994092,-0.8156961675835486,10.798016938947889
354,-0.5427030135397135,6.235560867736637,-0.7469404369423213,10.825242129231896
355,-0.5215161774794225,6.217224631678049,-0.738988785145928,10.853261757620615
356,-0.5029425030549443,6.199329621604856,-0.7188300480460429,10.879053476585163
357,-0.4811569890792199,6.181910338377187,-0.6594589856847882,10.906946845821459
358,-0.4591494395807998,6.165379557656215,-0.6200496732340746,10.93447136118813
359,-0.43554838055525347,6.149346521660064,-0.600495113705154,10.963003242135258
360,-0.41188349972851757,6.133008821610912,-0.5711220763061695,10.991759928791403
361,-0.3646023334329463,6.103759943081187,-0.5773927605747815,11.047356741483462
362,-0.3192240966077817,6.072646000859218,-0.6064977648819347,11.102377299259196
363,-0.27392981843607167,6.040858738649832,-0.6268047507705954,11.157712655712956
364,-0.23065052260278107,6.008498164969967,-0.6576500600012115,11.211752494505419
365,-0.18853383164077395,5.974903459034297,-0.6797930731120208,11.265626606326343
366,-0.16775314135465313,5.957657004760269,-0.6556914535146187,11.292631740538077
367,-0.14624895256217485,5.94237690982048,-0.6860714093931839,11.319011873915137
368,-0.12712375450064076,5.924391582518577,-0.7600605923371235,11.345265353666392
369,-0.10802712190247642,5.906044506706941,-0.7494843833591538,11.371747358262482
370,-0.08695854152869549,5.887012477084232,-0.7775849003368605,11.400139315407529
371,-0.06724877461656979,5.865898455898039,-0.800097864366146,11.429023165607617
372,-0.04703446299756648,5.845897056336932,-0.8271794227659812,11.457460366219372
373,-0.02910255116429306,5.824423627516494,-0.8551937321816072,11.485436456140995
374,-0.007620693734351766,5.800558313118148,-0.8652664156780723,11.517546009703324
375,0.00981137951410343,5.778738515368105,-0.9170489391597277,11.545474145186958
376,0.027661023368474893,5.754506708077305,-0.9823672218793785,11.57557049497072
377,0.04144393016346906,5.731333508173462,-1.014572000895716,11.602532796680755
378,0.05772790819652931,5.706144507794243,-1.0262198634732844,11.632527024136806
379,0.07235859488316886,5.680291215742961,-1.084127260080725,11.662233079122473
380,0.0848324221519387,5.654918583238404,-1.1383876744109729,11.690506155483959
381,0.09602568138477481,5.629012646491527,-1.1801016073561035,11.718726832495449
382,0.10580880753400598,5.603988616499811,-1.173040005930127,11.7455952458144
