index,x,y,yaw
183,9.6753242320988,-0.34924062119575067,0.08651289168368834
184,9.729310002296417,-0.34296056189601415,0.1215986352524346
185,9.783810628143378,-0.33598341764711004,0.12403268889661061
186,9.838151659037473,-0.3293909817795979,0.12068833324408053
187,9.89245364036267,-0.32280743904206743,0.13988229987767367
188,9.944185469862125,-0.31446122404961485,0.28675191554392737
189,9.996838390882145,-0.29202658150680605,0.3135542080557601
190,10.024065332680564,-0.28856010721939335,0.14935456775993466
191,10.076296511420795,-0.2800701122968955,0.17735647441747782
192,10.12987354461977,-0.26959506707600905,0.20682863029616866
193,10.183279524495068,-0.2576219491718678,0.18957862936456477
194,10.21007197318866,-0.25420635865542895,0.17983844386529735
195,10.26171226646787,-0.24336267054294872,0.19458658965943354
196,10.313295207116589,-0.2338630923752823,0.1793402497950968
197,10.340776313927464,-0.22902930637596772,0.1681052115583764
198,10.36839215021385,-0.22451276461698724,0.19593934032595123
199,10.395563253608367,-0.21815486742370266,0.16241395150812502
200,10.450492145486013,-0.21106008519577285,0.1428567918882759
201,10.503082003826727,-0.20268973582636385,0.1540357464835724
202,10.531455644646169,-0.1984892316133375,0.12253135157675883
203,10.560210604624633,-0.19565444674706065,0.03738636390126191
204,10.58738714066329,-0.19639718154469638,0.02707399337728324
205,10.614669924268425,-0.19417965512878196,0.03098074747138134
206,10.642680262593062,-0.19468361103004125,0.006791951708614851
207,10.669926178550043,-0.1938043515470904,-0.019274883688757394
208,10.697229007004301,-0.19573516196162855,-0.06934557721912626
209,10.72444841253218,-0.19759129951738505,-0.040371255335084795
210,10.751219943684875,-0.19791602880096767,-0.07881919058326363
211,10.779320747241854,-0.20192527112591888,-0.10855285947378775
212,10.806608247665482,-0.20395231620669965,-0.11536648197501922
213,10.833994962385557,-0.20826097615100791,-0.12884667959645033
214,10.861378694449222,-0.2110486196279041,-0.1526658198296759
215,10.888696295402475,-0.21667748930326797,-0.21179788808291622
216,10.915568759638317,-0.22270071552186207,-0.20895260182544184
217,10.94222400136911,-0.2280279166260169,-0.23924693543317194
218,10.96884373550034,-0.23569547767541096,-0.2953833353159665
219,10.994144173154988,-0.24382644605127812,-0.3277185316326159
220,11.019676127229019,-0.2529773581078567,-0.31079490499064055
221,11.045230262688037,-0.26023551249202154,-0.31206346425071924
222,11.093693034124112,-0.27685552380160117,-0.3131190407719746
223,11.121385745747617,-0.28489237631670633,-0.3339599375151543
224,11.147049669514754,-0.2953678982086763,-0.42480883624785337
225,11.172391688987002,-0.3079650602220832,-0.4691857216916594
226,11.197789079476115,-0.32108983284696685,-0.4547251670117844
227,11.22322689532456,-0.332818198888238,-0.46426035551696854
228,11.247739977244,-0.3461035525090755,-0.46401111903630193
229,11.27286303361797,-0.35765882617898365,-0.4621561247530209
230,11.319591060142326,-0.3818952377332966,-0.4875855761523123
231,11.36881161158834,-0.4085394738695619,-0.49330377424953065
232,11.418873034324843,-0.4352731349137749,-0.47658974570530144
233,11.46925937220598,-0.4603990409575673,-0.44167912571082657
234,11.520864023402243,-0.4834978840671454,-0.42270092609496396
235,11.546570818205323,-0.4951749686797684,-0.4142406205991801
236,11.572376672347577,-0.5061470807615027,-0.3936767647115924
237,11.598620561459898,-0.5167943216025777,-0.35741917045316707
238,11.625125462733141,-0.5258466031631829,-0.2894936080816567
239,11.652547485815154,-0.532857069906021,-0.2783150001261044
240,11.679686104771127,-0.5414362633848366,-0.2975347003711926
241,11.705677847175005,-0.5491488098913322,-0.29578242954908673
242,11.732764834096944,-0.5576104720759393,-0.24325061974836756
243,11.76065231540095,-0.5627915347764877,-0.19225470542621578
244,11.787882225369867,-0.5683395659105045,-0.2042852024831656
245,11.814651983500728,-0.5739789283713028,-0.16888216794893157
246,11.842359094783909,-0.5776282138408645,-0.14078293757221427
247,11.87054590281691,-0.5819002408413866,-0.14609144990354775
248,11.898025083845482,-0.5858188924024893,-0.08752853274744919
249,11.927039406827426,-0.5868577009319194,-0.04568341155708378
250,11.95435235733014,-0.5883939059971431,-0.04490861775808989
251,11.982154647629098,-0.5893345155042664,0.03020984794235522
252,12.011074829306882,-0.5866798072632996,0.06305631418389139
253,12.039013050772876,-0.5857444747911027,0.02519939383549909
254,12.067478471131198,-0.5852581687485088,0.07970298350168245
255,12.096162604406844,-0.581179814997819,0.10733231367195054
256,12.123761670841251,-0.5791938573864586,0.10005174897830461
257,12.15243308763779,-0.5755309932448266,0.16568943093866406
258,12.1795490303717,-0.5698649561443949,0.20810105818131683
259,12.20638026466517,-0.5641396133500082,0.19428852440999667
260,12.232803699738382,-0.559385998667972,0.245634812079875
261,12.258981831168628,-0.5509525440856692,0.2963412984610668
262,12.28620758911157,-0.5430800841898457,0.30151089864376746
263,12.313118730525247,-0.5341163744202349,0.37821553761013205
264,12.339579615674358,-0.5218729733942277,0.403552436220844
265,12.365834461451099,-0.5116074434644677,0.41217692821341884
266,12.391592388586908,-0.4991318542044802,0.45457661460498827
267,12.416615447674245,-0.4867901588410545,0.4848374714924577
268,12.441742959977478,-0.47271378620306237,0.5069572160615297
269,12.465923491199563,-0.4594059174636337,0.5161452002458107
